--2023-05-13 03:49:43--  https://hal-inrap.archives-ouvertes.fr/hal-01490639/document
Resolving hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 54897894 (52M) [application/pdf]
Saving to: ‘./data/0.sdu/1490639.pdf’

 16950K .......... .......... .......... .......... .......... 31%  611M 35s
 17000K .......... .......... .......... .......... .......... 31%  221K 36s
 17050K .......... .......... .......... .......... .......... 31%  582M 36s
 17100K .......... .......... .......... .......... .......... 31%  483M 35s
 17150K .......... .......... .......... .......... .......... 32%  599M 35s
 17200K .......... .......... .......... .......... .......... 32%  246K 36s
 17250K .......... .......... .......... .......... .......... 32%  526M 35s
 17300K .......... .......... .......... .......... .......... 32%  441M 35s
 17350K .......... .......... .......... .......... .......... 32%  618M 35s
 17400K .......... .......... .......... .......... .......... 32%  247K 35s
 17450K .......... .......... .......... .......... .......... 32%  421M 35s
 17500K .......... .......... .......... .......... .......... 32%  451M 35s
 17550K .......... .......... .......... .......... .......... 32%  614M 35s
 17600K .......... .......... .......... .......... .......... 32%  508M 35s
 17650K .......... .......... .......... .......... .......... 33%  247K 35s
 17700K .......... .......... .......... .......... .......... 33%  413M 35s
 17750K .......... .......... .......... .......... .......... 33%  621M 35s
 17800K .......... .......... .......... .......... .......... 33%  563M 35s
 17850K .......... .......... .......... .......... .......... 33%  247K 35s
 17900K .......... .......... .......... .......... .......... 33%  417M 35s
 17950K .......... .......... .......... .......... .......... 33%  615M 35s
 18000K .......... .......... .......... .......... .......... 33%  515M 34s
 18050K .......... .......... .......... .......... .......... 33%  246K 35s
 18100K .......... .......... .......... .......... .......... 33%  409M 35s
 18150K .......... .......... .......... .......... .......... 33%  606M 34s
 18200K .......... .......... .......... .......... .......... 34%  570M 34s
 18250K .......... .......... .......... .......... .......... 34%  247K 34s
 18300K .......... .......... .......... .......... .......... 34%  492M 34s
 18350K .......... .......... .......... .......... .......... 34%  599M 34s
 18400K .......... .......... .......... .......... .......... 34%  496M 34s
 18450K .......... .......... .......... .......... .......... 34%  246K 34s
 18500K .......... .......... .......... .......... .......... 34%  379M 34s
 18550K .......... .......... .......... .......... .......... 34%  612M 34s
 18600K .......... .......... .......... .......... .......... 34%  528M 34s
 18650K .......... .......... .......... .......... .......... 34%  247K 34s
 18700K .......... .......... .......... .......... .......... 34%  347M 34s
 18750K .......... .......... .......... .......... .......... 35%  602M 34s
 18800K .......... .......... .......... .......... .......... 35%  351M 34s
 18850K .......... .......... .......... .......... .......... 35%  450M 34s
 18900K .......... .......... .......... .......... .......... 35%  247K 34s
 18950K .......... .......... .......... .......... .......... 35%  591M 34s
 19000K .......... .......... .......... .......... .......... 35%  565M 34s
 19050K .......... .......... .......... .......... .......... 35%  623M 33s
 19100K .......... .......... .......... .......... .......... 35%  246K 34s
 19150K .......... .......... .......... .......... .......... 35%  555M 33s
